,Unnamed: 0,drug_1,drug_2,context,label
68062,133843,9854073,2733525,NCIH23,1
68063,133844,9854073,2733525,MCF7,1
68064,133845,9854073,2733525,K-562,1
68065,133846,9854073,2733525,SR,1
68066,133847,9854073,2733525,SK-OV-3,1
68067,133848,9854073,2733525,T-47D,1
68068,133850,9854073,2733525,MDA-MB-231,1
68069,133851,11626560,6450551,SK-MEL-5,1
68070,133854,11626560,6450551,SK-MEL-2,1
68071,133855,11626560,6450551,OVCAR3,1
68072,133856,11626560,6450551,SK-MEL-28,1
68073,133857,11626560,6450551,HS 578T,1
68074,133858,11626560,6450551,SNB-19,0
68075,133859,11626560,6450551,U251,1
68076,133860,11626560,6450551,UACC-257,1
68077,133861,11626560,6450551,BT-549,1
68078,133862,11626560,6450551,T-47D,1
68079,133863,11626560,6450551,UACC62,1
68080,133865,11626560,6450551,K-562,1
68081,133866,11626560,6450551,KM12,1
68082,133868,11626560,6450551,MOLT-4,1
68083,133869,11626560,6450551,OVCAR-4,1
68084,133872,11626560,6450551,RPMI-8226,1
68085,133873,11626560,6450551,786-0,1
68086,133874,11626560,6450551,DU-145,1
68087,133876,11626560,6450551,HCT-15,1
68088,133878,24776445,6450551,UACC-257,1
68089,133879,24776445,6450551,U251,1
68090,133880,24776445,6450551,SR,0
68091,133882,24776445,6450551,SK-OV-3,1
68092,133884,24776445,6450551,BT-549,1
68093,133886,24776445,6450551,MDA-MB-468,1
68094,133889,24776445,6450551,SK-MEL-2,1
68095,133890,24776445,6450551,SK-MEL-5,1
68096,133891,24776445,6450551,SK-MEL-28,1
68097,133892,24776445,6450551,MDA-MB-231,1
68098,133894,24776445,6450551,DU-145,1
68099,133895,24776445,6450551,COLO 205,1
68100,133896,24776445,6450551,ACHN,1
68101,133900,24776445,6450551,NCIH23,1
68102,133901,24776445,6450551,MOLT-4,1
68103,133902,24776445,6450551,RPMI-8226,1
68104,133903,24776445,6450551,OVCAR-8,1
68105,133904,24776445,6450551,NCI-H460,0
68106,133905,135410875,237,SK-MEL-5,0
68107,133906,135410875,237,SK-MEL-2,0
68108,133908,135410875,237,OVCAR3,0
68109,133910,135410875,237,SNB-19,1
68110,133911,135410875,237,SW-620,1
68111,133912,135410875,237,SR,0
68112,133913,135410875,237,UACC-257,0
68113,133914,135410875,237,U251,0
68114,133915,135410875,237,BT-549,1
68115,133918,135410875,237,UACC62,0
68116,133919,135410875,237,NCI-H522,0
68117,133920,135410875,237,KM12,0
68118,133921,135410875,237,K-562,1
68119,133922,135410875,237,MALME-3M,1
68120,133923,135410875,237,LOX IMVI,0
68121,133924,135410875,237,MOLT-4,1
68122,133926,135410875,237,NCI-H460,1
68123,133927,135410875,237,RPMI-8226,1
68124,133928,135410875,237,OVCAR-8,0
68125,133929,135410875,237,A549,1
68126,133932,135410875,237,DU-145,0
68127,133933,135410875,237,HCT-15,1
68128,133934,135410875,237,HCT116,1
68129,133936,135410875,237,HT29,1
68130,133937,11626560,2733525,NCI-H460,1
68131,133938,11626560,2733525,RPMI-8226,1
68132,133939,11626560,2733525,OVCAR-8,1
68133,133940,11626560,2733525,LOX IMVI,1
68134,133941,11626560,2733525,MOLT-4,1
68135,133943,11626560,2733525,HS 578T,1
68136,133944,11626560,2733525,SK-MEL-28,1
68137,133947,11626560,2733525,T-47D,1
68138,133949,11626560,2733525,NCI-H522,0
68139,133950,11626560,2733525,SK-OV-3,1
68140,133951,11626560,2733525,UACC-257,1
68141,133952,11626560,2733525,U251,1
68142,133956,24776445,2733525,DU-145,1
68143,133957,24776445,2733525,A549,0
68144,133958,24776445,2733525,ACHN,1
68145,133959,24776445,2733525,RPMI-8226,1
68146,133961,24776445,2733525,NCI-H226,0
68147,133962,24776445,2733525,NCI-H460,1
68148,133963,24776445,2733525,OVCAR-4,0
68149,133964,24776445,2733525,MOLT-4,1
68150,133965,24776445,2733525,LOX IMVI,1
68151,133966,24776445,2733525,MALME-3M,1
68152,133969,24776445,2733525,NCI-H522,0
68153,133970,24776445,2733525,T-47D,1
68154,133971,24776445,2733525,SW-620,1
68155,133972,24776445,2733525,U251,0
68156,133973,24776445,2733525,UACC-257,1
68157,133975,24776445,2733525,SNB-19,1
68158,133977,24776445,2733525,HS 578T,1
68159,133978,24776445,2733525,SK-MEL-2,1
68160,133980,24776445,2733525,SK-MEL-5,1
68161,133982,6450551,2733525,SK-MEL-2,1
68162,133985,6450551,2733525,T-47D,1
68163,133986,6450551,2733525,BT-549,1
68164,133987,6450551,2733525,SR,1
68165,133988,6450551,2733525,UACC-257,1
68166,133989,6450551,2733525,U251,0
68167,133990,6450551,2733525,SK-OV-3,1
68168,133992,6450551,2733525,OVCAR-8,1
68169,133993,6450551,2733525,OVCAR-4,0
68170,133994,6450551,2733525,MCF7,1
68171,133995,6450551,2733525,KM12,0
68172,133996,6450551,2733525,K-562,1
68173,133997,6450551,2733525,LOX IMVI,1
68174,133999,6450551,2733525,HT29,1
68175,134000,6450551,2733525,HCT-15,1
68176,134001,6450551,2733525,DU-145,1
68177,134002,6450551,2733525,ACHN,1
68178,134005,3081361,6450551,786-0,1
68179,134006,3081361,6450551,COLO 205,1
68180,134007,3081361,6450551,NCI-H460,0
68181,134008,3081361,6450551,NCI-H226,1
68182,134009,3081361,6450551,SF-295,0
68183,134010,3081361,6450551,RPMI-8226,1
68184,134011,3081361,6450551,OVCAR-8,1
68185,134012,3081361,6450551,MALME-3M,1
68186,134013,3081361,6450551,LOX IMVI,0
68187,134014,3081361,6450551,K-562,1
68188,134015,3081361,6450551,NCIH23,1
68189,134016,3081361,6450551,MOLT-4,1
68190,134017,3081361,6450551,BT-549,1
68191,134019,3081361,6450551,U251,1
68192,134020,3081361,6450551,SR,0
68193,134021,3081361,6450551,SK-MEL-28,1
68194,134022,3081361,6450551,MDA-MB-231,0
68195,134023,3081361,6450551,SK-MEL-5,1
68196,134026,3081361,6450551,SK-MEL-2,1
68197,134027,9854073,6450551,UACC62,0
68198,134028,9854073,6450551,NCI-H522,0
68199,134029,9854073,6450551,T-47D,0
68200,134030,9854073,6450551,MDA-MB-468,0
68201,134031,9854073,6450551,BT-549,0
68202,134032,9854073,6450551,SW-620,1
68203,134034,9854073,6450551,SNB-19,0
68204,134037,9854073,6450551,PC-3,0
68205,134039,9854073,6450551,HCT-15,1
68206,134041,9854073,6450551,DU-145,0
68207,134042,9854073,6450551,A498,0
68208,134043,9854073,6450551,786-0,0
68209,134044,9854073,6450551,ACHN,1
68210,134045,9854073,6450551,RPMI-8226,0
68211,134046,9854073,6450551,SF-295,0
68212,134049,9854073,6450551,NCI-H460,0
68213,134050,9854073,6450551,MOLT-4,0
68214,134051,9854073,6450551,KM12,0
68215,134052,9854073,6450551,K-562,1
68216,134053,9854073,6450551,MALME-3M,1
68217,134054,11525740,237,HS 578T,0
68218,134055,11525740,237,SK-MEL-2,0
68219,134057,11525740,237,SK-MEL-5,0
68220,134058,11525740,237,PC-3,1
68221,134059,11525740,237,NCI-H522,0
68222,134060,11525740,237,UACC62,1
68223,134062,11525740,237,SR,0
68224,134063,11525740,237,U251,0
68225,134066,11525740,237,NCI-H460,1
68226,134067,11525740,237,MOLT-4,1
68227,134069,11525740,237,NCIH23,0
68228,134070,11525740,237,LOX IMVI,0
68229,134072,11525740,237,IGROV1,1
68230,134074,11525740,237,DU-145,0
68231,134075,11525740,237,A498,0
68232,134076,11525740,237,A549,1
68233,134077,11525740,237,ACHN,0
68234,134079,4212,667490,SNB-19,1
68235,134080,4212,667490,SK-OV-3,0
68236,134082,4212,667490,UACC-257,0
68237,134083,4212,667490,U251,0
68238,134084,4212,667490,SR,0
68239,134085,4212,667490,BT-549,0
68240,134087,4212,667490,T-47D,0
68241,134088,4212,667490,MDA-MB-468,0
68242,134089,4212,667490,UACC62,0
68243,134090,4212,667490,NCI-H522,0
68244,134094,4212,667490,PC-3,0
68245,134096,4212,667490,SK-MEL-5,0
68246,134099,4212,667490,SK-MEL-28,0
68247,134100,4212,667490,OVCAR3,0
68248,134101,4212,667490,MDA-MB-231,0
68249,134102,4212,667490,A549,0
68250,134103,4212,667490,A498,1
68251,134104,4212,667490,786-0,0
68252,134105,4212,667490,DU-145,0
68253,134106,4212,667490,COLO 205,1
68254,134107,4212,667490,HCT116,0
68255,134109,4212,667490,HT29,0
68256,134112,4212,667490,MALME-3M,0
68257,134113,4212,667490,KM12,0
68258,134114,4212,667490,NCIH23,0
68259,134116,4212,667490,MOLT-4,0
68260,134117,4212,667490,MCF7,0
68261,134118,4212,667490,OVCAR-4,0
68262,134120,4212,667490,SF-295,0
68263,134122,4212,667490,RPMI-8226,0
68264,134123,4212,667490,OVCAR-8,0
68265,134124,9854073,41744,SW-620,0
68266,134125,9854073,41744,SR,1
68267,134127,9854073,41744,UACC62,1
68268,134128,9854073,41744,NCI-H522,1
68269,134129,9854073,41744,T-47D,1
68270,134133,9854073,41744,COLO 205,1
68271,134134,9854073,41744,ACHN,1
68272,134135,9854073,41744,IGROV1,1
68273,134136,9854073,41744,HT29,1
68274,134139,9854073,41744,NCIH23,0
68275,134142,9854073,41744,OVCAR-4,1
68276,134143,9854073,41744,NCI-H460,1
68277,134144,9854073,41744,NCI-H226,0
68278,134145,3081361,41744,A549,1
68279,134148,3081361,41744,HCT-15,0
68280,134149,3081361,41744,HCT116,0
68281,134152,3081361,41744,IGROV1,1
68282,134153,3081361,41744,K-562,1
68283,134154,3081361,41744,LOX IMVI,0
68284,134155,3081361,41744,MOLT-4,0
68285,134156,3081361,41744,MCF7,1
68286,134157,3081361,41744,NCIH23,0
68287,134159,3081361,41744,RPMI-8226,1
68288,134160,3081361,41744,OVCAR-8,0
68289,134161,3081361,41744,SNB-19,0
68290,134162,3081361,41744,SW-620,0
68291,134163,3081361,41744,SR,0
68292,134164,3081361,41744,U251,0
68293,134165,3081361,41744,BT-549,1
68294,134168,3081361,41744,UACC62,0
68295,134169,3081361,41744,PC-3,0
68296,134170,3081361,41744,SK-MEL-2,1
68297,134172,3081361,41744,HS 578T,1
68298,134173,3081361,41744,SK-MEL-28,1
68299,134175,6450551,41744,SK-OV-3,1
68300,134176,6450551,41744,SR,1
68301,134177,6450551,41744,SW-620,0
68302,134178,6450551,41744,MDA-MB-468,0
68303,134179,6450551,41744,T-47D,1
68304,134180,6450551,41744,BT-549,1
68305,134182,6450551,41744,UACC62,0
68306,134183,6450551,41744,PC-3,0
68307,134184,6450551,41744,SK-MEL-2,1
68308,134187,6450551,41744,HS 578T,1
68309,134188,6450551,41744,SK-MEL-28,1
68310,134189,6450551,41744,786-0,0
68311,134195,6450551,41744,IGROV1,0
68312,134196,6450551,41744,K-562,0
68313,134197,6450551,41744,LOX IMVI,0
68314,134198,6450551,41744,MALME-3M,1
68315,134200,6450551,41744,NCI-H226,0
68316,134202,6450551,41744,OVCAR-4,0
68317,134203,6450551,41744,RPMI-8226,1
68318,134206,24776445,41744,BT-549,1
68319,134207,24776445,41744,UACC-257,1
68320,134209,24776445,41744,HS 578T,1
68321,134210,24776445,41744,SK-MEL-28,1
68322,134212,24776445,41744,SK-MEL-2,1
68323,134216,24776445,41744,SK-MEL-5,1
68324,134217,24776445,41744,PC-3,0
68325,134219,24776445,41744,HCT-15,0
68326,134221,24776445,41744,HCT116,0
68327,134223,24776445,41744,DU-145,1
68328,134224,24776445,41744,786-0,1
68329,134225,24776445,41744,RPMI-8226,1
68330,134226,24776445,41744,OVCAR-8,1
68331,134228,24776445,41744,OVCAR-4,0
68332,134229,24776445,41744,NCI-H460,1
68333,134230,24776445,41744,MALME-3M,1
68334,134231,24776445,41744,LOX IMVI,1
68335,134232,11626560,41744,SK-MEL-2,1
68336,134234,11626560,41744,PC-3,0
68337,134235,11626560,41744,UACC62,0
68338,134237,11626560,41744,U251,0
68339,134238,11626560,41744,SK-OV-3,1
68340,134239,11626560,41744,OVCAR-8,1
68341,134240,11626560,41744,RPMI-8226,1
68342,134242,11626560,41744,NCI-H460,1
68343,134243,11626560,41744,MCF7,1
68344,134244,11626560,41744,MOLT-4,0
68345,134245,11626560,41744,K-562,0
68346,134246,11626560,41744,KM12,0
68347,134247,11626560,41744,MALME-3M,1
68348,134250,11626560,41744,HCT116,1
68349,134253,11626560,41744,DU-145,1
68350,134255,11626560,41744,ACHN,0
68351,134258,132971,237,IGROV1,1
68352,134259,132971,237,HCT116,1
68353,134262,132971,237,DU-145,0
68354,134263,132971,237,786-0,1
68355,134264,132971,237,A498,0
68356,134265,132971,237,A549,1
68357,134266,132971,237,ACHN,0
68358,134267,132971,237,OVCAR-8,1
68359,134268,132971,237,NCI-H460,1
68360,134269,132971,237,MOLT-4,1
68361,134271,132971,237,NCIH23,0
68362,134272,132971,237,LOX IMVI,0
68363,134273,132971,237,MALME-3M,1
68364,134275,132971,237,UACC62,1
68365,134276,132971,237,MDA-MB-468,1
68366,134278,132971,237,BT-549,1
68367,134279,132971,237,SR,0
68368,134280,132971,237,SW-620,1
68369,134281,132971,237,U251,0
68370,134282,132971,237,UACC-257,1
68371,134283,132971,237,HS 578T,0
68372,134284,132971,237,SK-MEL-28,1
68373,134285,132971,237,SK-MEL-2,0
68374,134287,132971,237,SK-MEL-5,0
68375,134288,132971,237,PC-3,1
68376,134289,216326,237,U251,0
68377,134290,216326,237,BT-549,1
68378,134291,216326,237,MDA-MB-468,1
68379,134292,216326,237,T-47D,0
68380,134293,216326,237,UACC62,0
68381,134295,216326,237,SK-MEL-5,0
68382,134296,216326,237,A549,1
68383,134297,216326,237,786-0,1
68384,134298,216326,237,DU-145,0
68385,134301,216326,237,HCT116,1
68386,134303,216326,237,HCT-15,1
68387,134304,216326,237,HT29,1
68388,134305,216326,237,IGROV1,1
68389,134307,216326,237,KM12,0
68390,134308,216326,237,NCIH23,0
68391,134309,216326,237,NCI-H460,1
68392,134311,216326,237,RPMI-8226,1
68393,134312,42611257,237,NCI-H460,1
68394,134313,42611257,237,MOLT-4,1
68395,134315,42611257,237,NCIH23,0
68396,134316,42611257,237,K-562,1
68397,134317,42611257,237,LOX IMVI,1
68398,134318,42611257,237,MALME-3M,1
68399,134321,42611257,237,HT29,1
68400,134322,42611257,237,IGROV1,1
68401,134323,42611257,237,786-0,1
68402,134324,42611257,237,A498,0
68403,134325,42611257,237,A549,1
68404,134326,42611257,237,ACHN,0
68405,134329,42611257,237,SK-MEL-5,0
68406,134330,42611257,237,PC-3,1
68407,134331,42611257,237,NCI-H522,0
68408,134332,42611257,237,UACC62,1
68409,134333,42611257,237,MDA-MB-468,1
68410,134334,42611257,237,BT-549,1
68411,134335,42611257,237,SR,0
68412,134336,42611257,237,U251,0
68413,134338,25126798,41744,SK-MEL-2,1
68414,134340,25126798,41744,PC-3,0
68415,134341,25126798,41744,U251,0
68416,134342,25126798,41744,SR,1
68417,134343,25126798,41744,SW-620,0
68418,134344,25126798,41744,SNB-19,0
68419,134345,25126798,41744,SK-OV-3,1
68420,134347,25126798,41744,BT-549,1
68421,134348,25126798,41744,MDA-MB-468,0
68422,134350,25126798,41744,NCIH23,0
68423,134351,25126798,41744,LOX IMVI,0
68424,134352,25126798,41744,MALME-3M,1
68425,134353,25126798,41744,OVCAR-8,1
68426,134354,25126798,41744,RPMI-8226,1
68427,134355,25126798,41744,NCI-H460,1
68428,134356,25126798,41744,OVCAR-4,0
68429,134357,25126798,41744,NCI-H226,0
68430,134359,25126798,41744,DU-145,1
68431,134361,25126798,41744,786-0,0
68432,134364,25126798,41744,HCT116,0
68433,134365,123631,16886,SR,0
68434,134366,123631,16886,SK-OV-3,0
68435,134369,123631,16886,T-47D,1
68436,134372,123631,16886,COLO 205,1
68437,134374,123631,16886,DU-145,1
68438,134375,123631,16886,A549,0
68439,134376,123631,16886,IGROV1,1
68440,134377,123631,16886,HT29,1
68441,134378,123631,16886,HCT-15,0
68442,134379,123631,16886,K-562,1
68443,134380,123631,16886,MALME-3M,1
68444,134381,123631,16886,NCI-H226,0
68445,134382,123631,16886,OVCAR-4,1
68446,134383,60198,16886,KM12,0
68447,134384,60198,16886,K-562,1
68448,134385,60198,16886,LOX IMVI,0
68449,134386,60198,16886,MOLT-4,1
68450,134388,60198,16886,OVCAR-4,1
68451,134390,60198,16886,A498,1
68452,134391,60198,16886,ACHN,0
68453,134392,60198,16886,COLO 205,1
68454,134395,60198,16886,DU-145,1
68455,134397,60198,16886,IGROV1,1
68456,134402,60198,16886,HS 578T,1
68457,134403,60198,16886,OVCAR3,0
68458,134404,60198,16886,SK-OV-3,1
68459,134407,60198,16886,SW-620,1
68460,134408,60198,16886,SR,0
68461,134409,60198,16886,UACC-257,1
68462,134410,60198,16886,T-47D,1
68463,134413,60198,16886,UACC62,0
68464,134415,42611257,2733525,NCI-H522,0
68465,134416,42611257,2733525,MDA-MB-468,1
68466,134417,42611257,2733525,T-47D,1
68467,134418,42611257,2733525,SK-MEL-2,1
68468,134420,42611257,2733525,HS 578T,1
68469,134421,42611257,2733525,IGROV1,0
68470,134422,42611257,2733525,HCT-15,1
68471,134423,42611257,2733525,MOLT-4,1
68472,134424,42611257,2733525,RPMI-8226,1
68473,134425,216326,2733525,NCI-H460,0
68474,134427,216326,2733525,SF-295,0
68475,134428,216326,2733525,LOX IMVI,0
68476,134429,216326,2733525,KM12,0
68477,134430,216326,2733525,NCIH23,0
68478,134431,216326,2733525,HCT116,0
68479,134434,216326,2733525,HCT-15,0
68480,134435,216326,2733525,IGROV1,0
68481,134437,216326,2733525,786-0,0
68482,134438,216326,2733525,A498,0
68483,134440,216326,2733525,OVCAR3,0
68484,134443,216326,2733525,SK-MEL-2,1
68485,134444,216326,2733525,UACC62,0
68486,134446,216326,2733525,SNB-19,0
68487,134449,216326,2733525,UACC-257,1
68488,134450,216326,2733525,SR,0
68489,134451,132971,2733525,SK-MEL-2,1
68490,134454,132971,2733525,SK-MEL-5,1
68491,134456,132971,2733525,HS 578T,1
68492,134457,132971,2733525,OVCAR3,0
68493,134461,132971,2733525,KM12,0
68494,134462,132971,2733525,SF-295,0
68495,134464,132971,2733525,COLO 205,1
68496,134465,132971,2733525,A549,0
68497,134466,132971,2733525,ACHN,1
68498,134468,132971,2733525,HT29,1
68499,134469,132971,2733525,HCT-15,1
68500,134470,11525740,2733525,DU-145,1
68501,134471,11525740,2733525,A549,0
68502,134473,11525740,2733525,HT29,1
68503,134474,11525740,2733525,HCT-15,1
68504,134475,11525740,2733525,MCF7,0
68505,134477,11525740,2733525,LOX IMVI,1
68506,134478,11525740,2733525,OVCAR-8,1
68507,134479,11525740,2733525,NCI-H226,1
68508,134480,11525740,2733525,SR,0
68509,134481,11525740,2733525,UACC-257,1
68510,134483,11525740,2733525,SK-OV-3,1
68511,134484,11525740,2733525,SNB-19,1
68512,134488,11525740,2733525,NCI-H522,1
68513,134489,11525740,2733525,BT-549,1
68514,134491,11525740,2733525,SK-MEL-5,1
68515,134493,11525740,2733525,HS 578T,1
68516,134494,11525740,2733525,OVCAR3,1
68517,134495,135410875,148124,HCT116,0
68518,134497,135410875,148124,786-0,1
68519,134498,135410875,148124,A549,0
68520,134499,135410875,148124,ACHN,1
68521,134500,135410875,148124,COLO 205,0
68522,134501,135410875,148124,DU-145,0
68523,134503,135410875,148124,NCI-H226,0
68524,134505,135410875,148124,NCI-H460,0
68525,134506,135410875,148124,OVCAR-4,0
68526,134507,135410875,148124,OVCAR-8,0
68527,134508,135410875,148124,RPMI-8226,0
68528,134510,135410875,148124,K-562,0
68529,134511,135410875,148124,KM12,0
68530,134512,135410875,148124,LOX IMVI,0
68531,134513,135410875,148124,MOLT-4,0
68532,134514,135410875,148124,NCIH23,0
68533,134515,135410875,148124,MDA-MB-468,0
68534,134516,135410875,148124,T-47D,0
68535,134518,135410875,148124,BT-549,0
68536,134519,135410875,148124,NCI-H522,0
68537,134521,135410875,148124,SNB-19,0
68538,134523,135410875,148124,SW-620,0
68539,134524,135410875,148124,U251,0
68540,134525,135410875,148124,UACC-257,0
68541,134526,135410875,148124,HS 578T,0
68542,134527,135410875,148124,MDA-MB-231,0
68543,134528,135410875,148124,SK-MEL-5,0
68544,134530,135410875,148124,PC-3,0
68545,134534,135410875,16886,OVCAR3,1
68546,134535,135410875,16886,MDA-MB-231,0
68547,134536,135410875,16886,HS 578T,0
68548,134540,135410875,16886,PC-3,0
68549,134541,135410875,16886,NCI-H522,0
68550,134543,135410875,16886,T-47D,1
68551,134544,135410875,16886,UACC-257,1
68552,134545,135410875,16886,U251,1
68553,134546,135410875,16886,SW-620,1
68554,134547,135410875,16886,SR,1
68555,134548,135410875,16886,SNB-19,0
68556,134549,135410875,16886,SK-OV-3,0
68557,134550,135410875,16886,RPMI-8226,1
68558,134551,135410875,16886,OVCAR-4,0
68559,134553,135410875,16886,NCI-H226,0
68560,134554,135410875,16886,MOLT-4,1
68561,134555,135410875,16886,KM12,0
68562,134556,135410875,16886,HCT116,1
68563,134560,135410875,16886,A549,0
68564,134561,135410875,16886,786-0,0
68565,134566,135398738,5329102,SK-OV-3,0
68566,134567,135398738,5329102,RPMI-8226,1
68567,134568,135398738,5329102,MCF7,0
68568,134569,135398738,5329102,MOLT-4,0
68569,134570,135398738,5329102,K-562,0
68570,134571,135398738,5329102,KM12,0
68571,134572,135398738,5329102,HT29,0
68572,134573,135398738,5329102,IGROV1,0
68573,134576,135398738,5329102,DU-145,1
68574,134578,135410875,2733525,786-0,0
68575,134579,135410875,2733525,A549,0
68576,134580,135410875,2733525,DU-145,0
68577,134582,135410875,2733525,NCI-H226,0
68578,134583,135410875,2733525,OVCAR-8,1
68579,134584,135410875,2733525,K-562,0
68580,134585,135410875,2733525,LOX IMVI,0
68581,134588,135410875,2733525,SK-OV-3,0
68582,134589,135410875,2733525,MDA-MB-231,0
68583,134590,135410875,2733525,HS 578T,0
68584,134592,135410875,2733525,PC-3,0
68585,134593,135410875,2733525,SK-MEL-2,0
68586,134597,6450551,237,A498,0
68587,134598,6450551,237,ACHN,0
68588,134599,6450551,237,A549,1
68589,134602,6450551,237,IGROV1,1
68590,134603,6450551,237,HCT-15,1
68591,134605,6450551,237,HCT116,1
68592,134606,6450551,237,MOLT-4,1
68593,134607,6450551,237,MCF7,1
68594,134608,6450551,237,NCIH23,0
68595,134610,6450551,237,KM12,0
68596,134611,6450551,237,K-562,1
68597,134612,6450551,237,MALME-3M,1
68598,134613,6450551,237,LOX IMVI,0
68599,134614,6450551,237,OVCAR-8,1
68600,134617,6450551,237,NCI-H460,1
68601,134618,6450551,237,SR,0
68602,134619,6450551,237,UACC-257,1
68603,134620,6450551,237,U251,0
68604,134621,6450551,237,SNB-19,1
68605,134623,6450551,237,UACC62,1
68606,134624,6450551,237,NCI-H522,0
68607,134625,6450551,237,MDA-MB-468,1
68608,134626,6450551,237,BT-549,1
68609,134628,6450551,237,SK-MEL-2,0
68610,134631,6450551,237,PC-3,1
68611,134632,6450551,237,HS 578T,0
68612,134633,6450551,237,SK-MEL-28,1
68613,134636,24776445,237,SK-MEL-5,0
68614,134638,24776445,237,PC-3,1
68615,134639,24776445,237,U251,0
68616,134640,24776445,237,SK-OV-3,1
68617,134641,24776445,237,UACC62,1
68618,134642,24776445,237,MDA-MB-468,1
68619,134644,24776445,237,MOLT-4,1
68620,134646,24776445,237,NCIH23,0
68621,134647,24776445,237,LOX IMVI,0
68622,134648,24776445,237,MALME-3M,1
68623,134649,24776445,237,OVCAR-8,1
68624,134651,24776445,237,NCI-H460,1
68625,134653,24776445,237,786-0,1
68626,134654,24776445,237,A498,0
68627,134655,24776445,237,A549,1
68628,134658,24776445,237,IGROV1,1
68629,134661,11626560,237,SNB-19,1
68630,134662,11626560,237,UACC-257,1
68631,134663,11626560,237,U251,0
68632,134664,11626560,237,T-47D,0
68633,134665,11626560,237,BT-549,1
68634,134668,11626560,237,NCI-H522,0
68635,134670,11626560,237,PC-3,1
68636,134672,11626560,237,SK-MEL-28,1
68637,134673,11626560,237,A498,0
68638,134674,11626560,237,ACHN,0
68639,134675,11626560,237,A549,1
68640,134680,11626560,237,KM12,1
68641,134681,11626560,237,K-562,1
68642,134682,11626560,237,LOX IMVI,0
68643,134683,11626560,237,MOLT-4,1
68644,134684,11626560,237,MCF7,1
68645,134685,11626560,237,NCIH23,0
68646,134687,11626560,237,OVCAR-4,0
68647,134688,11626560,237,NCI-H460,1
68648,134689,11626560,237,RPMI-8226,0
68649,134690,11626560,237,OVCAR-8,1
68650,134691,11525740,16886,SK-MEL-2,0
68651,134693,11525740,16886,OVCAR3,0
68652,134694,11525740,16886,SNB-19,0
68653,134696,11525740,16886,U251,0
68654,134697,11525740,16886,UACC-257,1
68655,134698,11525740,16886,SR,0
68656,134699,11525740,16886,NCI-H522,0
68657,134700,11525740,16886,NCIH23,0
68658,134701,11525740,16886,MOLT-4,0
68659,134702,11525740,16886,OVCAR-4,0
68660,134703,11525740,16886,SF-295,0
68661,134704,11525740,16886,OVCAR-8,0
68662,134705,11525740,16886,A549,0
68663,134706,11525740,16886,A498,1
68664,134708,11525740,16886,COLO 205,0
68665,134709,11525740,16886,HCT116,0
68666,134711,11525740,16886,IGROV1,0
68667,134715,439525,11626560,T-47D,0
68668,134716,439525,11626560,MDA-MB-468,0
68669,134717,439525,11626560,BT-549,0
68670,134719,439525,11626560,SW-620,0
68671,134720,439525,11626560,SR,0
68672,134721,439525,11626560,UACC-257,0
68673,134722,439525,11626560,U251,0
68674,134723,439525,11626560,SK-OV-3,0
68675,134725,439525,11626560,SNB-19,0
68676,134726,439525,11626560,MDA-MB-231,0
68677,134727,439525,11626560,HS 578T,0
68678,134728,439525,11626560,OVCAR3,0
68679,134733,439525,11626560,PC-3,0
68680,134735,439525,11626560,HCT-15,1
68681,134738,439525,11626560,HCT116,0
68682,134739,439525,11626560,COLO 205,0
68683,134742,439525,11626560,A498,0
68684,134743,439525,11626560,786-0,0
68685,134744,439525,11626560,A549,0
68686,134745,439525,11626560,OVCAR-8,1
68687,134746,439525,11626560,SF-295,1
68688,134749,439525,11626560,OVCAR-4,0
68689,134750,439525,11626560,NCI-H460,0
68690,134751,439525,11626560,MOLT-4,0
68691,134752,439525,11626560,MCF7,0
68692,134753,439525,11626560,NCIH23,0
68693,134755,439525,11626560,K-562,0
68694,134756,439525,11626560,LOX IMVI,1
68695,134757,9854073,237,SK-MEL-28,1
68696,134758,9854073,237,MDA-MB-231,0
68697,134760,9854073,237,SK-MEL-2,0
68698,134762,9854073,237,NCI-H522,0
68699,134764,9854073,237,T-47D,1
68700,134765,9854073,237,U251,0
68701,134766,9854073,237,UACC-257,1
68702,134767,9854073,237,SR,0
68703,134768,9854073,237,SNB-19,1
68704,134770,9854073,237,SK-OV-3,0
68705,134772,9854073,237,SF-295,1
68706,134774,9854073,237,NCIH23,0
68707,134775,9854073,237,MCF7,1
68708,134776,9854073,237,LOX IMVI,0
68709,134777,9854073,237,MALME-3M,1
68710,134778,9854073,237,HT29,0
68711,134779,9854073,237,IGROV1,0
68712,134781,9854073,237,HCT116,0
68713,134782,9854073,237,DU-145,0
68714,134784,9854073,237,ACHN,0
68715,134785,9854073,237,A498,0
68716,134786,3081361,237,NCI-H460,1
68717,134787,3081361,237,OVCAR-4,0
68718,134788,3081361,237,OVCAR-8,1
68719,134789,3081361,237,K-562,1
68720,134790,3081361,237,LOX IMVI,0
68721,134791,3081361,237,MALME-3M,1
68722,134792,3081361,237,MCF7,1
68723,134793,3081361,237,MOLT-4,1
68724,134795,3081361,237,NCIH23,0
68725,134797,3081361,237,HCT116,1
68726,134801,3081361,237,786-0,1
68727,134802,3081361,237,A498,0
68728,134803,3081361,237,A549,1
68729,134805,3081361,237,OVCAR3,0
68730,134806,3081361,237,SK-MEL-28,1
68731,134808,3081361,237,PC-3,1
68732,134809,3081361,237,SK-MEL-2,0
68733,134811,3081361,237,MDA-MB-468,1
